job_id,workload,started_at,backup_date,backup_month,duration_minutes,duration_hours,result,success_flag,data_size_gb,restore_tested,repository,requires_follow_up
BKP-5905,PKI,2026-02-19T20:00,2026-02-19,2026-02,87,1.45,Success,1,290,0,Primary Repository,1
BKP-5906,Linux Servers,2026-07-16T10:00,2026-07-16,2026-07,43,0.72,Success,1,413,0,Primary Repository,1
BKP-5907,File Services,2026-04-11T23:00,2026-04-11,2026-04,149,2.48,Success,1,185,0,Immutable Repository,1
BKP-5908,Active Directory,2026-01-22T18:00,2026-01-22,2026-01,155,2.58,Success,1,272,0,SaaS Backup,1
BKP-5909,Active Directory,2026-07-17T01:00,2026-07-17,2026-07,15,0.25,Success,1,297,1,Primary Repository,0
BKP-5910,File Services,2026-05-04T16:00,2026-05-04,2026-05,27,0.45,Success,1,491,0,Primary Repository,1
BKP-5911,Active Directory,2026-01-31T21:00,2026-01-31,2026-01,151,2.52,Failed,0,138,1,Primary Repository,1
BKP-5912,PKI,2026-07-28T06:00,2026-07-28,2026-07,125,2.08,Success,1,539,0,SaaS Backup,1
BKP-5913,Linux Servers,2026-02-15T14:00,2026-02-15,2026-02,98,1.63,Success,1,638,0,SaaS Backup,1
BKP-5914,PKI,2026-05-25T15:00,2026-05-25,2026-05,85,1.42,Success,1,87,0,AWS Backup Vault,1
BKP-5915,File Services,2026-03-15T05:00,2026-03-15,2026-03,89,1.48,Success,1,801,1,SaaS Backup,0
BKP-5916,Active Directory,2026-03-29T09:00,2026-03-29,2026-03,54,0.9,Success,1,564,0,AWS Backup Vault,1
BKP-5917,Active Directory,2026-04-11T13:00,2026-04-11,2026-04,159,2.65,Success,1,790,0,AWS Backup Vault,1
BKP-5918,File Services,2026-04-18T14:00,2026-04-18,2026-04,79,1.32,Success,1,105,0,Immutable Repository,1
BKP-5919,Windows Servers,2026-01-30T11:00,2026-01-30,2026-01,85,1.42,Success,1,22,0,SaaS Backup,1
BKP-5920,File Services,2026-03-11T07:00,2026-03-11,2026-03,73,1.22,Success,1,188,0,AWS Backup Vault,1
BKP-5921,AWS RDS,2026-01-17T19:00,2026-01-17,2026-01,71,1.18,Success,1,161,0,Immutable Repository,1
BKP-5922,Linux Servers,2026-03-31T06:00,2026-03-31,2026-03,127,2.12,Success,1,626,0,SaaS Backup,1
BKP-5923,File Services,2026-06-06T08:00,2026-06-06,2026-06,125,2.08,Success,1,661,0,Immutable Repository,1
BKP-5924,Linux Servers,2026-04-23T19:00,2026-04-23,2026-04,42,0.7,Success,1,181,0,Immutable Repository,1
BKP-5925,Microsoft 365,2026-06-02T12:00,2026-06-02,2026-06,145,2.42,Success,1,42,0,Primary Repository,1
BKP-5926,AWS RDS,2026-05-09T03:00,2026-05-09,2026-05,88,1.47,Success,1,145,0,AWS Backup Vault,1
BKP-5927,Microsoft 365,2026-04-26T12:00,2026-04-26,2026-04,71,1.18,Success,1,542,0,Primary Repository,1
BKP-5928,AWS RDS,2026-03-08T00:00,2026-03-08,2026-03,90,1.5,Success,1,265,1,Primary Repository,0
BKP-5929,File Services,2026-06-15T03:00,2026-06-15,2026-06,117,1.95,Success,1,84,0,Primary Repository,1
BKP-5930,File Services,2026-02-01T15:00,2026-02-01,2026-02,36,0.6,Success,1,214,0,Immutable Repository,1
BKP-5931,Active Directory,2026-06-16T21:00,2026-06-16,2026-06,64,1.07,Success,1,535,0,Primary Repository,1
BKP-5932,Microsoft 365,2026-01-06T06:00,2026-01-06,2026-01,57,0.95,Success,1,788,0,SaaS Backup,1
BKP-5933,Active Directory,2026-03-18T07:00,2026-03-18,2026-03,56,0.93,Success,1,257,0,Immutable Repository,1
BKP-5934,Active Directory,2026-03-17T21:00,2026-03-17,2026-03,126,2.1,Success,1,119,0,AWS Backup Vault,1
BKP-5935,Microsoft 365,2026-01-25T20:00,2026-01-25,2026-01,21,0.35,Success,1,479,0,AWS Backup Vault,1
BKP-5936,Microsoft 365,2026-01-07T20:00,2026-01-07,2026-01,19,0.32,Success,1,412,0,Immutable Repository,1
BKP-5937,Active Directory,2026-05-24T01:00,2026-05-24,2026-05,81,1.35,Success,1,714,0,Primary Repository,1
BKP-5938,PKI,2026-01-27T03:00,2026-01-27,2026-01,56,0.93,Success,1,793,0,SaaS Backup,1
BKP-5939,Windows Servers,2026-07-02T23:00,2026-07-02,2026-07,65,1.08,Success,1,233,0,Immutable Repository,1
BKP-5940,PKI,2026-01-16T13:00,2026-01-16,2026-01,97,1.62,Success,1,4,0,AWS Backup Vault,1
BKP-5941,Active Directory,2026-01-04T15:00,2026-01-04,2026-01,142,2.37,Success,1,85,0,Primary Repository,1
BKP-5942,Linux Servers,2026-05-24T13:00,2026-05-24,2026-05,48,0.8,Success,1,92,0,Primary Repository,1
BKP-5943,PKI,2026-01-14T04:00,2026-01-14,2026-01,140,2.33,Success,1,568,0,Immutable Repository,1
BKP-5944,Windows Servers,2026-07-03T11:00,2026-07-03,2026-07,84,1.4,Success,1,581,0,SaaS Backup,1
BKP-5945,File Services,2026-04-15T19:00,2026-04-15,2026-04,139,2.32,Success,1,294,1,AWS Backup Vault,0
BKP-5946,AWS RDS,2026-05-16T09:00,2026-05-16,2026-05,22,0.37,Success,1,619,0,SaaS Backup,1
BKP-5947,PKI,2026-04-23T02:00,2026-04-23,2026-04,128,2.13,Success,1,646,0,SaaS Backup,1
BKP-5948,Windows Servers,2026-07-24T12:00,2026-07-24,2026-07,89,1.48,Success,1,3,1,Primary Repository,0
BKP-5949,File Services,2026-05-12T20:00,2026-05-12,2026-05,20,0.33,Success,1,709,0,SaaS Backup,1
BKP-5950,Active Directory,2026-04-10T18:00,2026-04-10,2026-04,44,0.73,Success,1,241,0,AWS Backup Vault,1
BKP-5951,Microsoft 365,2026-02-06T08:00,2026-02-06,2026-02,35,0.58,Success,1,683,0,SaaS Backup,1
BKP-5952,Linux Servers,2026-03-27T22:00,2026-03-27,2026-03,33,0.55,Success,1,139,0,Immutable Repository,1
BKP-5953,File Services,2026-06-12T21:00,2026-06-12,2026-06,79,1.32,Success,1,317,0,Immutable Repository,1
BKP-5954,Microsoft 365,2026-01-27T02:00,2026-01-27,2026-01,121,2.02,Success,1,262,0,AWS Backup Vault,1
BKP-5955,Linux Servers,2026-04-02T23:00,2026-04-02,2026-04,125,2.08,Success,1,571,0,Immutable Repository,1
BKP-5956,Active Directory,2026-07-09T09:00,2026-07-09,2026-07,97,1.62,Success,1,570,0,Immutable Repository,1
BKP-5957,Active Directory,2026-06-17T14:00,2026-06-17,2026-06,84,1.4,Success,1,698,0,Primary Repository,1
BKP-5958,Windows Servers,2026-05-12T00:00,2026-05-12,2026-05,84,1.4,Success,1,609,0,AWS Backup Vault,1
BKP-5959,Microsoft 365,2026-05-29T17:00,2026-05-29,2026-05,111,1.85,Success,1,434,0,AWS Backup Vault,1
BKP-5960,Microsoft 365,2026-05-09T13:00,2026-05-09,2026-05,98,1.63,Success,1,414,1,Immutable Repository,0
BKP-5961,Active Directory,2026-04-12T13:00,2026-04-12,2026-04,25,0.42,Success,1,357,0,AWS Backup Vault,1
BKP-5962,AWS RDS,2026-06-02T13:00,2026-06-02,2026-06,25,0.42,Success,1,176,0,AWS Backup Vault,1
BKP-5963,Linux Servers,2026-01-31T09:00,2026-01-31,2026-01,102,1.7,Success,1,604,0,Immutable Repository,1
BKP-5964,AWS RDS,2026-04-01T19:00,2026-04-01,2026-04,37,0.62,Success,1,671,0,AWS Backup Vault,1
BKP-5965,Linux Servers,2026-06-02T15:00,2026-06-02,2026-06,16,0.27,Success,1,423,0,SaaS Backup,1
BKP-5966,Active Directory,2026-06-16T03:00,2026-06-16,2026-06,141,2.35,Success,1,580,1,SaaS Backup,0
BKP-5967,Microsoft 365,2026-07-15T03:00,2026-07-15,2026-07,133,2.22,Success,1,439,0,Primary Repository,1
BKP-5968,AWS RDS,2026-06-01T20:00,2026-06-01,2026-06,143,2.38,Success,1,745,0,Immutable Repository,1
BKP-5969,Windows Servers,2026-02-28T15:00,2026-02-28,2026-02,33,0.55,Success,1,732,0,Primary Repository,1
BKP-5970,Microsoft 365,2026-06-10T12:00,2026-06-10,2026-06,80,1.33,Success,1,333,0,Primary Repository,1
BKP-5971,Windows Servers,2026-06-02T23:00,2026-06-02,2026-06,63,1.05,Success,1,681,0,Primary Repository,1
BKP-5972,Windows Servers,2026-02-16T16:00,2026-02-16,2026-02,104,1.73,Success,1,616,0,AWS Backup Vault,1
BKP-5973,File Services,2026-01-18T14:00,2026-01-18,2026-01,111,1.85,Success,1,213,0,SaaS Backup,1
BKP-5974,PKI,2026-07-23T10:00,2026-07-23,2026-07,97,1.62,Success,1,248,0,Immutable Repository,1
BKP-5975,AWS RDS,2026-01-19T07:00,2026-01-19,2026-01,61,1.02,Success,1,453,0,Immutable Repository,1
BKP-5976,Linux Servers,2026-03-25T04:00,2026-03-25,2026-03,17,0.28,Success,1,588,0,SaaS Backup,1
BKP-5977,Linux Servers,2026-07-25T09:00,2026-07-25,2026-07,82,1.37,Success,1,541,0,SaaS Backup,1
BKP-5978,PKI,2026-02-03T05:00,2026-02-03,2026-02,152,2.53,Success,1,395,0,SaaS Backup,1
BKP-5979,AWS RDS,2026-05-11T00:00,2026-05-11,2026-05,119,1.98,Success,1,797,0,AWS Backup Vault,1
BKP-5980,PKI,2026-05-22T05:00,2026-05-22,2026-05,80,1.33,Success,1,598,0,Immutable Repository,1
BKP-5981,Microsoft 365,2026-03-05T22:00,2026-03-05,2026-03,138,2.3,Success,1,325,1,SaaS Backup,0
BKP-5982,Linux Servers,2026-03-21T14:00,2026-03-21,2026-03,18,0.3,Success,1,173,0,AWS Backup Vault,1
BKP-5983,AWS RDS,2026-03-04T02:00,2026-03-04,2026-03,133,2.22,Success,1,609,0,Primary Repository,1
BKP-5984,AWS RDS,2026-03-06T21:00,2026-03-06,2026-03,159,2.65,Success,1,535,0,SaaS Backup,1
BKP-5985,Microsoft 365,2026-04-08T13:00,2026-04-08,2026-04,63,1.05,Success,1,524,0,AWS Backup Vault,1
BKP-5986,Microsoft 365,2026-06-20T14:00,2026-06-20,2026-06,90,1.5,Success,1,734,0,Primary Repository,1
BKP-5987,Linux Servers,2026-02-15T03:00,2026-02-15,2026-02,62,1.03,Success,1,142,0,Immutable Repository,1
BKP-5988,Linux Servers,2026-04-10T01:00,2026-04-10,2026-04,79,1.32,Success,1,190,0,Primary Repository,1
BKP-5989,File Services,2026-03-30T12:00,2026-03-30,2026-03,126,2.1,Success,1,282,1,Immutable Repository,0
BKP-5990,AWS RDS,2026-05-27T05:00,2026-05-27,2026-05,52,0.87,Success,1,91,0,Primary Repository,1
BKP-5991,AWS RDS,2026-01-28T11:00,2026-01-28,2026-01,105,1.75,Success,1,379,0,Immutable Repository,1
BKP-5992,Microsoft 365,2026-04-01T08:00,2026-04-01,2026-04,134,2.23,Success,1,705,0,SaaS Backup,1
BKP-5993,Windows Servers,2026-04-11T14:00,2026-04-11,2026-04,129,2.15,Success,1,554,0,Immutable Repository,1
BKP-5994,PKI,2026-05-06T07:00,2026-05-06,2026-05,46,0.77,Success,1,210,0,Immutable Repository,1
BKP-5995,Active Directory,2026-05-08T11:00,2026-05-08,2026-05,105,1.75,Success,1,423,0,SaaS Backup,1
BKP-5996,Active Directory,2026-07-23T09:00,2026-07-23,2026-07,159,2.65,Success,1,611,0,Primary Repository,1
BKP-5997,Linux Servers,2026-05-28T14:00,2026-05-28,2026-05,27,0.45,Success,1,824,0,Primary Repository,1
BKP-5998,Windows Servers,2026-04-01T15:00,2026-04-01,2026-04,109,1.82,Success,1,155,0,Immutable Repository,1
BKP-5999,Linux Servers,2026-03-18T10:00,2026-03-18,2026-03,30,0.5,Success,1,109,0,Primary Repository,1
BKP-6000,Linux Servers,2026-06-29T07:00,2026-06-29,2026-06,78,1.3,Success,1,583,0,Immutable Repository,1
BKP-6001,Microsoft 365,2026-06-22T06:00,2026-06-22,2026-06,31,0.52,Success,1,636,0,Immutable Repository,1
BKP-6002,Linux Servers,2026-02-18T18:00,2026-02-18,2026-02,44,0.73,Success,1,845,0,Primary Repository,1
BKP-6003,File Services,2026-01-06T17:00,2026-01-06,2026-01,155,2.58,Success,1,601,0,AWS Backup Vault,1
BKP-6004,Linux Servers,2026-05-17T13:00,2026-05-17,2026-05,40,0.67,Success,1,624,0,Immutable Repository,1
BKP-6005,AWS RDS,2026-07-23T04:00,2026-07-23,2026-07,100,1.67,Success,1,161,0,AWS Backup Vault,1
BKP-6006,Windows Servers,2026-07-29T23:00,2026-07-29,2026-07,86,1.43,Success,1,776,0,AWS Backup Vault,1
BKP-6007,Windows Servers,2026-06-27T07:00,2026-06-27,2026-06,28,0.47,Success,1,100,0,Immutable Repository,1
BKP-6008,Microsoft 365,2026-07-07T16:00,2026-07-07,2026-07,106,1.77,Success,1,696,1,SaaS Backup,0
BKP-6009,PKI,2026-02-24T02:00,2026-02-24,2026-02,118,1.97,Success,1,275,1,Primary Repository,0
BKP-6010,PKI,2026-05-12T04:00,2026-05-12,2026-05,73,1.22,Success,1,504,0,AWS Backup Vault,1
BKP-6011,File Services,2026-06-12T16:00,2026-06-12,2026-06,104,1.73,Success,1,271,0,SaaS Backup,1
BKP-6012,Linux Servers,2026-05-24T11:00,2026-05-24,2026-05,26,0.43,Success,1,190,0,SaaS Backup,1
BKP-6013,Linux Servers,2026-03-30T22:00,2026-03-30,2026-03,43,0.72,Success,1,46,1,AWS Backup Vault,0
BKP-6014,Active Directory,2026-06-27T14:00,2026-06-27,2026-06,75,1.25,Success,1,347,1,Immutable Repository,0
BKP-6015,Windows Servers,2026-03-25T13:00,2026-03-25,2026-03,82,1.37,Success,1,746,0,SaaS Backup,1
BKP-6016,Windows Servers,2026-07-26T01:00,2026-07-26,2026-07,14,0.23,Success,1,515,0,Primary Repository,1
BKP-6017,Active Directory,2026-01-14T02:00,2026-01-14,2026-01,148,2.47,Success,1,495,0,Immutable Repository,1
BKP-6018,Windows Servers,2026-05-19T11:00,2026-05-19,2026-05,58,0.97,Success,1,359,0,AWS Backup Vault,1
BKP-6019,PKI,2026-03-31T00:00,2026-03-31,2026-03,48,0.8,Failed,0,552,0,SaaS Backup,1
BKP-6020,File Services,2026-03-11T00:00,2026-03-11,2026-03,146,2.43,Success,1,43,0,AWS Backup Vault,1
BKP-6021,Microsoft 365,2026-05-02T07:00,2026-05-02,2026-05,120,2.0,Failed,0,570,0,Primary Repository,1
BKP-6022,Microsoft 365,2026-06-11T11:00,2026-06-11,2026-06,22,0.37,Success,1,643,1,AWS Backup Vault,0
BKP-6023,PKI,2026-03-02T17:00,2026-03-02,2026-03,43,0.72,Success,1,155,0,SaaS Backup,1
BKP-6024,Active Directory,2026-03-05T07:00,2026-03-05,2026-03,126,2.1,Success,1,347,0,Primary Repository,1
BKP-6025,PKI,2026-07-08T00:00,2026-07-08,2026-07,136,2.27,Success,1,150,0,Immutable Repository,1
BKP-6026,File Services,2026-04-04T15:00,2026-04-04,2026-04,131,2.18,Success,1,268,1,AWS Backup Vault,0
BKP-6027,Microsoft 365,2026-06-11T00:00,2026-06-11,2026-06,70,1.17,Success,1,541,0,Immutable Repository,1
BKP-6028,AWS RDS,2026-05-21T20:00,2026-05-21,2026-05,19,0.32,Success,1,355,0,Immutable Repository,1
BKP-6029,PKI,2026-06-11T23:00,2026-06-11,2026-06,123,2.05,Success,1,799,0,Primary Repository,1
BKP-6030,Microsoft 365,2026-04-16T13:00,2026-04-16,2026-04,17,0.28,Success,1,211,0,Immutable Repository,1
BKP-6031,Microsoft 365,2026-02-26T05:00,2026-02-26,2026-02,127,2.12,Success,1,599,0,Immutable Repository,1
BKP-6032,PKI,2026-05-30T22:00,2026-05-30,2026-05,138,2.3,Success,1,711,0,Immutable Repository,1
BKP-6033,PKI,2026-05-30T08:00,2026-05-30,2026-05,119,1.98,Success,1,459,0,AWS Backup Vault,1
BKP-6034,Windows Servers,2026-04-13T08:00,2026-04-13,2026-04,105,1.75,Success,1,478,0,Primary Repository,1
BKP-6035,PKI,2026-03-19T12:00,2026-03-19,2026-03,73,1.22,Success,1,699,1,AWS Backup Vault,0
BKP-6036,Active Directory,2026-04-10T07:00,2026-04-10,2026-04,19,0.32,Success,1,386,0,Immutable Repository,1
BKP-6037,Linux Servers,2026-05-19T11:00,2026-05-19,2026-05,33,0.55,Success,1,11,0,Primary Repository,1
BKP-6038,Windows Servers,2026-04-01T13:00,2026-04-01,2026-04,39,0.65,Success,1,356,1,Immutable Repository,0
BKP-6039,AWS RDS,2026-07-11T01:00,2026-07-11,2026-07,52,0.87,Success,1,566,0,AWS Backup Vault,1
BKP-6040,File Services,2026-04-18T06:00,2026-04-18,2026-04,93,1.55,Success,1,342,0,SaaS Backup,1
BKP-6041,Microsoft 365,2026-01-25T03:00,2026-01-25,2026-01,132,2.2,Success,1,305,1,SaaS Backup,0
BKP-6042,Microsoft 365,2026-01-25T02:00,2026-01-25,2026-01,160,2.67,Success,1,179,0,Primary Repository,1
BKP-6043,Microsoft 365,2026-06-13T21:00,2026-06-13,2026-06,112,1.87,Success,1,576,0,Immutable Repository,1
BKP-6044,AWS RDS,2026-04-28T07:00,2026-04-28,2026-04,126,2.1,Success,1,75,0,Primary Repository,1
BKP-6045,PKI,2026-07-03T13:00,2026-07-03,2026-07,57,0.95,Success,1,206,0,SaaS Backup,1
BKP-6046,Microsoft 365,2026-01-03T19:00,2026-01-03,2026-01,98,1.63,Success,1,293,0,Primary Repository,1
BKP-6047,File Services,2026-03-27T21:00,2026-03-27,2026-03,89,1.48,Success,1,687,0,Primary Repository,1
BKP-6048,Linux Servers,2026-02-11T09:00,2026-02-11,2026-02,73,1.22,Success,1,201,0,AWS Backup Vault,1
BKP-6049,File Services,2026-05-31T04:00,2026-05-31,2026-05,144,2.4,Success,1,774,0,Immutable Repository,1
BKP-6050,AWS RDS,2026-04-13T22:00,2026-04-13,2026-04,43,0.72,Success,1,484,0,SaaS Backup,1
BKP-6051,Linux Servers,2026-07-04T09:00,2026-07-04,2026-07,98,1.63,Success,1,756,0,SaaS Backup,1
BKP-6052,Microsoft 365,2026-05-08T22:00,2026-05-08,2026-05,63,1.05,Success,1,59,0,SaaS Backup,1
BKP-6053,Windows Servers,2026-03-16T04:00,2026-03-16,2026-03,96,1.6,Success,1,659,0,Immutable Repository,1
BKP-6054,Windows Servers,2026-01-22T10:00,2026-01-22,2026-01,135,2.25,Success,1,431,0,Immutable Repository,1
BKP-6055,Active Directory,2026-02-07T23:00,2026-02-07,2026-02,126,2.1,Success,1,91,0,SaaS Backup,1
BKP-6056,Active Directory,2026-05-19T17:00,2026-05-19,2026-05,35,0.58,Success,1,411,0,SaaS Backup,1
BKP-6057,AWS RDS,2026-06-24T13:00,2026-06-24,2026-06,159,2.65,Success,1,739,0,SaaS Backup,1
BKP-6058,AWS RDS,2026-06-30T21:00,2026-06-30,2026-06,70,1.17,Success,1,142,0,Immutable Repository,1
BKP-6059,Microsoft 365,2026-02-05T10:00,2026-02-05,2026-02,153,2.55,Success,1,481,0,AWS Backup Vault,1
BKP-6060,File Services,2026-02-03T16:00,2026-02-03,2026-02,83,1.38,Success,1,398,0,Primary Repository,1
BKP-6061,Windows Servers,2026-06-28T10:00,2026-06-28,2026-06,92,1.53,Success,1,324,0,SaaS Backup,1
BKP-6062,AWS RDS,2026-06-13T15:00,2026-06-13,2026-06,62,1.03,Success,1,82,0,SaaS Backup,1
BKP-6063,Linux Servers,2026-06-30T06:00,2026-06-30,2026-06,64,1.07,Success,1,392,0,Primary Repository,1
BKP-6064,File Services,2026-04-02T22:00,2026-04-02,2026-04,62,1.03,Success,1,806,0,AWS Backup Vault,1
BKP-6065,Active Directory,2026-05-13T06:00,2026-05-13,2026-05,88,1.47,Success,1,125,0,AWS Backup Vault,1
BKP-6066,Microsoft 365,2026-03-15T07:00,2026-03-15,2026-03,76,1.27,Success,1,444,0,Immutable Repository,1
BKP-6067,File Services,2026-02-10T16:00,2026-02-10,2026-02,45,0.75,Success,1,176,0,SaaS Backup,1
BKP-6068,Linux Servers,2026-01-14T21:00,2026-01-14,2026-01,154,2.57,Success,1,356,0,AWS Backup Vault,1
BKP-6069,File Services,2026-03-02T21:00,2026-03-02,2026-03,56,0.93,Success,1,20,1,Immutable Repository,0
BKP-6070,PKI,2026-07-08T00:00,2026-07-08,2026-07,146,2.43,Success,1,282,0,Primary Repository,1
BKP-6071,Linux Servers,2026-01-22T08:00,2026-01-22,2026-01,109,1.82,Success,1,251,0,AWS Backup Vault,1
BKP-6072,AWS RDS,2026-02-10T03:00,2026-02-10,2026-02,51,0.85,Success,1,601,0,Primary Repository,1
BKP-6073,Windows Servers,2026-04-23T05:00,2026-04-23,2026-04,72,1.2,Success,1,218,0,Primary Repository,1
BKP-6074,File Services,2026-03-20T06:00,2026-03-20,2026-03,49,0.82,Success,1,564,1,SaaS Backup,0
BKP-6075,Microsoft 365,2026-04-15T18:00,2026-04-15,2026-04,101,1.68,Success,1,656,0,Primary Repository,1
BKP-6076,AWS RDS,2026-02-01T02:00,2026-02-01,2026-02,113,1.88,Success,1,283,0,SaaS Backup,1
BKP-6077,Active Directory,2026-06-07T01:00,2026-06-07,2026-06,79,1.32,Success,1,552,0,Primary Repository,1
BKP-6078,Active Directory,2026-01-14T00:00,2026-01-14,2026-01,156,2.6,Success,1,269,0,Immutable Repository,1
BKP-6079,Microsoft 365,2026-02-20T04:00,2026-02-20,2026-02,32,0.53,Success,1,723,0,AWS Backup Vault,1
